sale_id,date,store_id,product_id,units_sold,revenue
SALE-20260822-S003-P028,2026-08-22,S003,P028,3,167.01
SALE-20260822-S003-P029,2026-08-22,S003,P029,13,3056.69
SALE-20260822-S003-P030,2026-08-22,S003,P030,3,691.98
SALE-20260822-S003-P031,2026-08-22,S003,P031,18,5245.56
SALE-20260822-S003-P032,2026-08-22,S003,P032,2,1253.2
SALE-20260822-S003-P033,2026-08-22,S003,P033,7,4724.37
SALE-20260822-S003-P034,2026-08-22,S003,P034,14,2371.46
SALE-20260822-S003-P035,2026-08-22,S003,P035,15,1838.7
SALE-20260822-S003-P036,2026-08-22,S003,P036,2,374.78
SALE-20260822-S003-P037,2026-08-22,S003,P037,14,2622.9
SALE-20260822-S003-P038,2026-08-22,S003,P038,4,1547.32
SALE-20260822-S003-P039,2026-08-22,S003,P039,2,1268.2
SALE-20260822-S003-P040,2026-08-22,S003,P040,8,1288.4
SALE-20260822-S003-P041,2026-08-22,S003,P041,6,5906.34
SALE-20260822-S003-P042,2026-08-22,S003,P042,14,14958.86
SALE-20260822-S003-P043,2026-08-22,S003,P043,7,5141.92
SALE-20260822-S003-P044,2026-08-22,S003,P044,5,674.75
SALE-20260822-S003-P045,2026-08-22,S003,P045,19,8467.35
SALE-20260822-S003-P046,2026-08-22,S003,P046,1,555.93
SALE-20260822-S003-P047,2026-08-22,S003,P047,7,6600.93
SALE-20260822-S003-P048,2026-08-22,S003,P048,3,1421.34
SALE-20260822-S003-P049,2026-08-22,S003,P049,16,10154.56
SALE-20260823-S001-P001,2026-08-23,S001,P001,10,7888.6
SALE-20260823-S001-P002,2026-08-23,S001,P002,7,4544.05
SALE-20260823-S001-P003,2026-08-23,S001,P003,1,1070.87
SALE-20260823-S001-P004,2026-08-23,S001,P004,8,1217.2
SALE-20260823-S001-P005,2026-08-23,S001,P005,9,3968.1
SALE-20260823-S001-P006,2026-08-23,S001,P006,4,3351.96
SALE-20260823-S001-P007,2026-08-23,S001,P007,21,5397.42
SALE-20260823-S001-P008,2026-08-23,S001,P008,9,7957.35
SALE-20260823-S001-P009,2026-08-23,S001,P009,6,4537.14
SALE-20260823-S001-P010,2026-08-23,S001,P010,11,10853.7
SALE-20260823-S001-P011,2026-08-23,S001,P011,7,1532.3
SALE-20260823-S001-P012,2026-08-23,S001,P012,11,2077.13
SALE-20260823-S001-P013,2026-08-23,S001,P013,9,7783.92
SALE-20260823-S001-P014,2026-08-23,S001,P014,11,4333.01
SALE-20260823-S001-P015,2026-08-23,S001,P015,4,780.48
SALE-20260823-S001-P016,2026-08-23,S001,P016,7,1849.19
SALE-20260823-S001-P017,2026-08-23,S001,P017,13,6545.37
SALE-20260823-S001-P018,2026-08-23,S001,P018,18,6618.6
SALE-20260823-S001-P019,2026-08-23,S001,P019,5,4041.35
SALE-20260823-S001-P020,2026-08-23,S001,P020,8,5152.88
SALE-20260823-S001-P021,2026-08-23,S001,P021,2,394.94
SALE-20260823-S001-P022,2026-08-23,S001,P022,8,5828.32
SALE-20260823-S001-P023,2026-08-23,S001,P023,11,8796.7
SALE-20260823-S001-P024,2026-08-23,S001,P024,5,747.0
SALE-20260823-S001-P025,2026-08-23,S001,P025,2,1380.94
SALE-20260823-S001-P026,2026-08-23,S001,P026,13,10658.44
SALE-20260823-S001-P027,2026-08-23,S001,P027,22,12966.36
SALE-20260823-S001-P028,2026-08-23,S001,P028,5,278.35
SALE-20260823-S001-P029,2026-08-23,S001,P029,8,1881.04
SALE-20260823-S001-P030,2026-08-23,S001,P030,0,0.0
SALE-20260823-S001-P031,2026-08-23,S001,P031,10,2914.2
SALE-20260823-S001-P032,2026-08-23,S001,P032,7,4386.2
SALE-20260823-S001-P033,2026-08-23,S001,P033,17,11473.47
SALE-20260823-S001-P034,2026-08-23,S001,P034,15,2540.85
SALE-20260823-S001-P035,2026-08-23,S001,P035,8,980.64
SALE-20260823-S001-P036,2026-08-23,S001,P036,4,749.56
SALE-20260823-S001-P037,2026-08-23,S001,P037,16,2997.6
SALE-20260823-S001-P038,2026-08-23,S001,P038,6,2320.98
SALE-20260823-S001-P039,2026-08-23,S001,P039,4,2536.4
SALE-20260823-S001-P040,2026-08-23,S001,P040,13,2093.65
SALE-20260823-S001-P041,2026-08-23,S001,P041,5,4921.95
SALE-20260823-S001-P042,2026-08-23,S001,P042,13,13890.37
SALE-20260823-S001-P043,2026-08-23,S001,P043,14,10283.84
SALE-20260823-S001-P044,2026-08-23,S001,P044,6,809.7
SALE-20260823-S001-P045,2026-08-23,S001,P045,16,7130.4
SALE-20260823-S001-P046,2026-08-23,S001,P046,9,5003.37
SALE-20260823-S001-P047,2026-08-23,S001,P047,11,10372.89
SALE-20260823-S001-P048,2026-08-23,S001,P048,7,3316.46
SALE-20260823-S001-P049,2026-08-23,S001,P049,25,15866.5
SALE-20260823-S001-P050,2026-08-23,S001,P050,2,780.76
SALE-20260823-S002-P001,2026-08-23,S002,P001,10,7888.6
SALE-20260823-S002-P002,2026-08-23,S002,P002,12,7789.8
SALE-20260823-S002-P003,2026-08-23,S002,P003,3,3212.61
SALE-20260823-S002-P004,2026-08-23,S002,P004,0,0.0
SALE-20260823-S002-P005,2026-08-23,S002,P005,7,3086.3
SALE-20260823-S002-P006,2026-08-23,S002,P006,7,5865.93
SALE-20260823-S002-P007,2026-08-23,S002,P007,0,0.0
SALE-20260823-S002-P008,2026-08-23,S002,P008,11,9725.65
SALE-20260823-S002-P009,2026-08-23,S002,P009,7,5293.33
SALE-20260823-S002-P010,2026-08-23,S002,P010,10,9867.0
SALE-20260823-S002-P011,2026-08-23,S002,P011,3,656.7
SALE-20260823-S002-P012,2026-08-23,S002,P012,27,5098.41
SALE-20260823-S002-P013,2026-08-23,S002,P013,9,7783.92
SALE-20260823-S002-P014,2026-08-23,S002,P014,15,5908.65
SALE-20260823-S002-P015,2026-08-23,S002,P015,4,780.48
SALE-20260823-S002-P016,2026-08-23,S002,P016,13,3434.21
SALE-20260823-S002-P017,2026-08-23,S002,P017,10,5034.9
SALE-20260823-S002-P018,2026-08-23,S002,P018,17,6250.9
SALE-20260823-S002-P019,2026-08-23,S002,P019,18,14548.86
SALE-20260823-S002-P020,2026-08-23,S002,P020,14,9017.54
SALE-20260823-S002-P021,2026-08-23,S002,P021,6,1184.82
SALE-20260823-S002-P022,2026-08-23,S002,P022,8,5828.32
SALE-20260823-S002-P023,2026-08-23,S002,P023,9,7197.3
SALE-20260823-S002-P024,2026-08-23,S002,P024,11,1643.4
SALE-20260823-S002-P025,2026-08-23,S002,P025,4,2761.88
SALE-20260823-S002-P026,2026-08-23,S002,P026,21,17217.48
SALE-20260823-S002-P027,2026-08-23,S002,P027,18,10608.84
SALE-20260823-S002-P028,2026-08-23,S002,P028,5,278.35
SALE-20260823-S002-P029,2026-08-23,S002,P029,17,3997.21
SALE-20260823-S002-P030,2026-08-23,S002,P030,6,1383.96
SALE-20260823-S002-P031,2026-08-23,S002,P031,16,4662.72
SALE-20260823-S002-P032,2026-08-23,S002,P032,16,10025.6
SALE-20260823-S002-P033,2026-08-23,S002,P033,17,11473.47
SALE-20260823-S002-P034,2026-08-23,S002,P034,17,2879.63
SALE-20260823-S002-P035,2026-08-23,S002,P035,16,1961.28
SALE-20260823-S002-P036,2026-08-23,S002,P036,3,562.17
SALE-20260823-S002-P037,2026-08-23,S002,P037,18,3372.3
SALE-20260823-S002-P038,2026-08-23,S002,P038,7,2707.81
SALE-20260823-S002-P039,2026-08-23,S002,P039,6,3804.6
SALE-20260823-S002-P040,2026-08-23,S002,P040,11,1771.55
SALE-20260823-S002-P041,2026-08-23,S002,P041,8,7875.12
SALE-20260823-S002-P042,2026-08-23,S002,P042,9,9616.41
SALE-20260823-S002-P043,2026-08-23,S002,P043,15,11018.4
SALE-20260823-S002-P044,2026-08-23,S002,P044,9,1214.55
SALE-20260823-S002-P045,2026-08-23,S002,P045,15,6684.75
SALE-20260823-S002-P046,2026-08-23,S002,P046,5,2779.65
SALE-20260823-S002-P047,2026-08-23,S002,P047,8,7543.92
SALE-20260823-S002-P048,2026-08-23,S002,P048,5,2368.9
SALE-20260823-S002-P049,2026-08-23,S002,P049,22,13962.52
SALE-20260823-S002-P050,2026-08-23,S002,P050,4,1561.52
SALE-20260823-S003-P001,2026-08-23,S003,P001,5,3944.3
SALE-20260823-S003-P002,2026-08-23,S003,P002,7,4544.05
SALE-20260823-S003-P003,2026-08-23,S003,P003,1,1070.87
SALE-20260823-S003-P004,2026-08-23,S003,P004,2,304.3
SALE-20260823-S003-P005,2026-08-23,S003,P005,7,3086.3
SALE-20260823-S003-P006,2026-08-23,S003,P006,4,3351.96
SALE-20260823-S003-P007,2026-08-23,S003,P007,15,3855.3
SALE-20260823-S003-P008,2026-08-23,S003,P008,6,5304.9
SALE-20260823-S003-P009,2026-08-23,S003,P009,7,5293.33
SALE-20260823-S003-P010,2026-08-23,S003,P010,7,6906.9
SALE-20260823-S003-P011,2026-08-23,S003,P011,0,0.0
SALE-20260823-S003-P012,2026-08-23,S003,P012,15,2832.45
SALE-20260823-S003-P013,2026-08-23,S003,P013,6,5189.28
SALE-20260823-S003-P014,2026-08-23,S003,P014,12,4726.92
SALE-20260823-S003-P015,2026-08-23,S003,P015,3,585.36
SALE-20260823-S003-P016,2026-08-23,S003,P016,6,1585.02
SALE-20260823-S003-P017,2026-08-23,S003,P017,6,3020.94
SALE-20260823-S003-P018,2026-08-23,S003,P018,23,8457.1
SALE-20260823-S003-P019,2026-08-23,S003,P019,9,7274.43
SALE-20260823-S003-P020,2026-08-23,S003,P020,7,4508.77
SALE-20260823-S003-P021,2026-08-23,S003,P021,2,394.94
SALE-20260823-S003-P022,2026-08-23,S003,P022,2,1457.08
SALE-20260823-S003-P023,2026-08-23,S003,P023,5,3998.5
SALE-20260823-S003-P024,2026-08-23,S003,P024,12,1792.8
SALE-20260823-S003-P025,2026-08-23,S003,P025,3,2071.41
SALE-20260823-S003-P026,2026-08-23,S003,P026,7,5739.16
SALE-20260823-S003-P027,2026-08-23,S003,P027,10,5893.8
SALE-20260823-S003-P028,2026-08-23,S003,P028,4,222.68
SALE-20260823-S003-P029,2026-08-23,S003,P029,8,1881.04
SALE-20260823-S003-P030,2026-08-23,S003,P030,3,691.98
SALE-20260823-S003-P031,2026-08-23,S003,P031,10,2914.2
SALE-20260823-S003-P032,2026-08-23,S003,P032,4,2506.4
SALE-20260823-S003-P033,2026-08-23,S003,P033,11,7424.01
SALE-20260823-S003-P034,2026-08-23,S003,P034,10,1693.9
SALE-20260823-S003-P035,2026-08-23,S003,P035,11,1348.38
SALE-20260823-S003-P036,2026-08-23,S003,P036,2,374.78
SALE-20260823-S003-P037,2026-08-23,S003,P037,14,2622.9
SALE-20260823-S003-P038,2026-08-23,S003,P038,4,1547.32
SALE-20260823-S003-P039,2026-08-23,S003,P039,4,2536.4
SALE-20260823-S003-P040,2026-08-23,S003,P040,4,644.2
SALE-20260823-S003-P041,2026-08-23,S003,P041,7,6890.73
SALE-20260823-S003-P042,2026-08-23,S003,P042,16,17095.84
SALE-20260823-S003-P043,2026-08-23,S003,P043,11,8080.16
SALE-20260823-S003-P044,2026-08-23,S003,P044,6,809.7
SALE-20260823-S003-P045,2026-08-23,S003,P045,16,7130.4
SALE-20260823-S003-P046,2026-08-23,S003,P046,8,4447.44
SALE-20260823-S003-P047,2026-08-23,S003,P047,6,5657.94
SALE-20260823-S003-P048,2026-08-23,S003,P048,1,473.78
SALE-20260823-S003-P049,2026-08-23,S003,P049,15,9519.9
SALE-20260824-S001-P001,2026-08-24,S001,P001,4,3155.44
SALE-20260824-S001-P002,2026-08-24,S001,P002,2,1298.3
SALE-20260824-S001-P003,2026-08-24,S001,P003,2,2141.74
SALE-20260824-S001-P004,2026-08-24,S001,P004,3,456.45
SALE-20260824-S001-P005,2026-08-24,S001,P005,9,3968.1
SALE-20260824-S001-P006,2026-08-24,S001,P006,5,4189.95
SALE-20260824-S001-P007,2026-08-24,S001,P007,17,4369.34
SALE-20260824-S001-P008,2026-08-24,S001,P008,11,9725.65
SALE-20260824-S001-P009,2026-08-24,S001,P009,6,4537.14
SALE-20260824-S001-P010,2026-08-24,S001,P010,14,13813.8
SALE-20260824-S001-P011,2026-08-24,S001,P011,5,1094.5
SALE-20260824-S001-P012,2026-08-24,S001,P012,16,3021.28
SALE-20260824-S001-P013,2026-08-24,S001,P013,10,8648.8
SALE-20260824-S001-P014,2026-08-24,S001,P014,10,3939.1
SALE-20260824-S001-P015,2026-08-24,S001,P015,5,975.6
SALE-20260824-S001-P016,2026-08-24,S001,P016,5,1320.85
SALE-20260824-S001-P017,2026-08-24,S001,P017,16,8055.84
SALE-20260824-S001-P018,2026-08-24,S001,P018,17,6250.9
SALE-20260824-S001-P019,2026-08-24,S001,P019,7,5657.89
SALE-20260824-S001-P020,2026-08-24,S001,P020,5,3220.55
SALE-20260824-S001-P021,2026-08-24,S001,P021,2,394.94
SALE-20260824-S001-P022,2026-08-24,S001,P022,8,5828.32
SALE-20260824-S001-P023,2026-08-24,S001,P023,14,11195.8
SALE-20260824-S001-P024,2026-08-24,S001,P024,15,2241.0
SALE-20260824-S001-P025,2026-08-24,S001,P025,4,2761.88
SALE-20260824-S001-P026,2026-08-24,S001,P026,10,8198.8
SALE-20260824-S001-P027,2026-08-24,S001,P027,15,8840.7
SALE-20260824-S001-P028,2026-08-24,S001,P028,0,0.0
SALE-20260824-S001-P029,2026-08-24,S001,P029,9,2116.17
SALE-20260824-S001-P030,2026-08-24,S001,P030,4,922.64
SALE-20260824-S001-P031,2026-08-24,S001,P031,13,3788.46
SALE-20260824-S001-P032,2026-08-24,S001,P032,9,5639.4
SALE-20260824-S001-P033,2026-08-24,S001,P033,5,3374.55
SALE-20260824-S001-P034,2026-08-24,S001,P034,15,2540.85
SALE-20260824-S001-P035,2026-08-24,S001,P035,10,1225.8
SALE-20260824-S001-P036,2026-08-24,S001,P036,6,1124.34
SALE-20260824-S001-P037,2026-08-24,S001,P037,22,4121.7
SALE-20260824-S001-P038,2026-08-24,S001,P038,6,2320.98
SALE-20260824-S001-P039,2026-08-24,S001,P039,3,1902.3
SALE-20260824-S001-P040,2026-08-24,S001,P040,13,2093.65
SALE-20260824-S001-P041,2026-08-24,S001,P041,6,5906.34
SALE-20260824-S001-P042,2026-08-24,S001,P042,20,21369.8
SALE-20260824-S001-P043,2026-08-24,S001,P043,11,8080.16
SALE-20260824-S001-P044,2026-08-24,S001,P044,3,404.85
SALE-20260824-S001-P045,2026-08-24,S001,P045,24,10695.6
SALE-20260824-S001-P046,2026-08-24,S001,P046,1,555.93
SALE-20260824-S001-P047,2026-08-24,S001,P047,13,12258.87
SALE-20260824-S001-P048,2026-08-24,S001,P048,7,3316.46
SALE-20260824-S001-P049,2026-08-24,S001,P049,15,9519.9
SALE-20260824-S001-P050,2026-08-24,S001,P050,8,3123.04
SALE-20260824-S002-P001,2026-08-24,S002,P001,6,4733.16
SALE-20260824-S002-P002,2026-08-24,S002,P002,8,5193.2
SALE-20260824-S002-P003,2026-08-24,S002,P003,7,7496.09
SALE-20260824-S002-P004,2026-08-24,S002,P004,2,304.3
SALE-20260824-S002-P005,2026-08-24,S002,P005,12,5290.8
SALE-20260824-S002-P006,2026-08-24,S002,P006,5,4189.95
SALE-20260824-S002-P007,2026-08-24,S002,P007,0,0.0
SALE-20260824-S002-P008,2026-08-24,S002,P008,12,10609.8
SALE-20260824-S002-P009,2026-08-24,S002,P009,4,3024.76
SALE-20260824-S002-P010,2026-08-24,S002,P010,15,14800.5
SALE-20260824-S002-P011,2026-08-24,S002,P011,4,875.6
SALE-20260824-S002-P012,2026-08-24,S002,P012,27,5098.41
SALE-20260824-S002-P013,2026-08-24,S002,P013,4,3459.52
SALE-20260824-S002-P014,2026-08-24,S002,P014,16,6302.56
SALE-20260824-S002-P015,2026-08-24,S002,P015,4,780.48
SALE-20260824-S002-P016,2026-08-24,S002,P016,10,2641.7
SALE-20260824-S002-P017,2026-08-24,S002,P017,9,4531.41
SALE-20260824-S002-P018,2026-08-24,S002,P018,28,10295.6
SALE-20260824-S002-P019,2026-08-24,S002,P019,12,9699.24
SALE-20260824-S002-P020,2026-08-24,S002,P020,9,5796.99
SALE-20260824-S002-P021,2026-08-24,S002,P021,16,3159.52
SALE-20260824-S002-P022,2026-08-24,S002,P022,9,6556.86
SALE-20260824-S002-P023,2026-08-24,S002,P023,11,8796.7
SALE-20260824-S002-P024,2026-08-24,S002,P024,8,1195.2
SALE-20260824-S002-P025,2026-08-24,S002,P025,1,690.47
SALE-20260824-S002-P026,2026-08-24,S002,P026,16,13118.08
SALE-20260824-S002-P027,2026-08-24,S002,P027,23,13555.74
SALE-20260824-S002-P028,2026-08-24,S002,P028,6,334.02
SALE-20260824-S002-P029,2026-08-24,S002,P029,16,3762.08
SALE-20260824-S002-P030,2026-08-24,S002,P030,3,691.98
SALE-20260824-S002-P031,2026-08-24,S002,P031,14,4079.88
SALE-20260824-S002-P032,2026-08-24,S002,P032,3,1879.8
SALE-20260824-S002-P033,2026-08-24,S002,P033,15,10123.65
SALE-20260824-S002-P034,2026-08-24,S002,P034,16,2710.24
SALE-20260824-S002-P035,2026-08-24,S002,P035,16,1961.28
SALE-20260824-S002-P036,2026-08-24,S002,P036,2,374.78
SALE-20260824-S002-P037,2026-08-24,S002,P037,21,3934.35
SALE-20260824-S002-P038,2026-08-24,S002,P038,4,1547.32
SALE-20260824-S002-P039,2026-08-24,S002,P039,2,1268.2
SALE-20260824-S002-P040,2026-08-24,S002,P040,9,1449.45
SALE-20260824-S002-P041,2026-08-24,S002,P041,6,5906.34
SALE-20260824-S002-P042,2026-08-24,S002,P042,13,13890.37
SALE-20260824-S002-P043,2026-08-24,S002,P043,12,8814.72
SALE-20260824-S002-P044,2026-08-24,S002,P044,10,1349.5
SALE-20260824-S002-P045,2026-08-24,S002,P045,10,4456.5
SALE-20260824-S002-P046,2026-08-24,S002,P046,6,3335.58
SALE-20260824-S002-P047,2026-08-24,S002,P047,12,11315.88
SALE-20260824-S002-P048,2026-08-24,S002,P048,3,1421.34
SALE-20260824-S002-P049,2026-08-24,S002,P049,22,13962.52
SALE-20260824-S002-P050,2026-08-24,S002,P050,2,780.76
SALE-20260824-S003-P001,2026-08-24,S003,P001,6,4733.16
SALE-20260824-S003-P002,2026-08-24,S003,P002,7,4544.05
SALE-20260824-S003-P003,2026-08-24,S003,P003,3,3212.61
SALE-20260824-S003-P004,2026-08-24,S003,P004,2,304.3
SALE-20260824-S003-P005,2026-08-24,S003,P005,3,1322.7
SALE-20260824-S003-P006,2026-08-24,S003,P006,3,2513.97
SALE-20260824-S003-P007,2026-08-24,S003,P007,17,4369.34
SALE-20260824-S003-P008,2026-08-24,S003,P008,7,6189.05
SALE-20260824-S003-P009,2026-08-24,S003,P009,10,7561.9
SALE-20260824-S003-P010,2026-08-24,S003,P010,11,10853.7
SALE-20260824-S003-P011,2026-08-24,S003,P011,1,218.9
SALE-20260824-S003-P012,2026-08-24,S003,P012,16,3021.28
SALE-20260824-S003-P013,2026-08-24,S003,P013,7,6054.16
SALE-20260824-S003-P014,2026-08-24,S003,P014,6,2363.46
SALE-20260824-S003-P015,2026-08-24,S003,P015,3,585.36
SALE-20260824-S003-P016,2026-08-24,S003,P016,7,1849.19
SALE-20260824-S003-P017,2026-08-24,S003,P017,6,3020.94
SALE-20260824-S003-P018,2026-08-24,S003,P018,16,5883.2
SALE-20260824-S003-P019,2026-08-24,S003,P019,11,8890.97
SALE-20260824-S003-P020,2026-08-24,S003,P020,3,1932.33
SALE-20260824-S003-P021,2026-08-24,S003,P021,4,789.88
SALE-20260824-S003-P022,2026-08-24,S003,P022,7,5099.78
SALE-20260824-S003-P023,2026-08-24,S003,P023,23,18393.1
SALE-20260824-S003-P024,2026-08-24,S003,P024,9,1344.6
SALE-20260824-S003-P025,2026-08-24,S003,P025,1,690.47
SALE-20260824-S003-P026,2026-08-24,S003,P026,13,10658.44
SALE-20260824-S003-P027,2026-08-24,S003,P027,11,6483.18
SALE-20260824-S003-P028,2026-08-24,S003,P028,5,278.35
SALE-20260824-S003-P029,2026-08-24,S003,P029,7,1645.91
SALE-20260824-S003-P030,2026-08-24,S003,P030,2,461.32
SALE-20260824-S003-P031,2026-08-24,S003,P031,12,3497.04
SALE-20260824-S003-P032,2026-08-24,S003,P032,4,2506.4
SALE-20260824-S003-P033,2026-08-24,S003,P033,13,8773.83
SALE-20260824-S003-P034,2026-08-24,S003,P034,11,1863.29
SALE-20260824-S003-P035,2026-08-24,S003,P035,4,490.32
SALE-20260824-S003-P036,2026-08-24,S003,P036,0,0.0
SALE-20260824-S003-P037,2026-08-24,S003,P037,14,2622.9
SALE-20260824-S003-P038,2026-08-24,S003,P038,0,0.0
SALE-20260824-S003-P039,2026-08-24,S003,P039,2,1268.2
SALE-20260824-S003-P040,2026-08-24,S003,P040,2,322.1
SALE-20260824-S003-P041,2026-08-24,S003,P041,9,8859.51
SALE-20260824-S003-P042,2026-08-24,S003,P042,9,9616.41
SALE-20260824-S003-P043,2026-08-24,S003,P043,8,5876.48
SALE-20260824-S003-P044,2026-08-24,S003,P044,6,809.7
SALE-20260824-S003-P045,2026-08-24,S003,P045,7,3119.55
SALE-20260824-S003-P046,2026-08-24,S003,P046,4,2223.72
SALE-20260824-S003-P047,2026-08-24,S003,P047,6,5657.94
SALE-20260824-S003-P048,2026-08-24,S003,P048,7,3316.46
SALE-20260824-S003-P049,2026-08-24,S003,P049,16,10154.56
SALE-20260825-S001-P001,2026-08-25,S001,P001,7,5522.02
SALE-20260825-S001-P002,2026-08-25,S001,P002,5,3245.75
SALE-20260825-S001-P003,2026-08-25,S001,P003,3,3212.61
SALE-20260825-S001-P004,2026-08-25,S001,P004,2,304.3
SALE-20260825-S001-P005,2026-08-25,S001,P005,7,3086.3
SALE-20260825-S001-P006,2026-08-25,S001,P006,2,1675.98
SALE-20260825-S001-P007,2026-08-25,S001,P007,14,3598.28
SALE-20260825-S001-P008,2026-08-25,S001,P008,10,8841.5
SALE-20260825-S001-P009,2026-08-25,S001,P009,5,3780.95
SALE-20260825-S001-P010,2026-08-25,S001,P010,9,8880.3
SALE-20260825-S001-P011,2026-08-25,S001,P011,3,656.7
SALE-20260825-S001-P012,2026-08-25,S001,P012,19,3587.77
SALE-20260825-S001-P013,2026-08-25,S001,P013,9,7783.92
SALE-20260825-S001-P014,2026-08-25,S001,P014,15,5908.65
SALE-20260825-S001-P015,2026-08-25,S001,P015,2,390.24
SALE-20260825-S001-P016,2026-08-25,S001,P016,9,2377.53
SALE-20260825-S001-P017,2026-08-25,S001,P017,12,6041.88
SALE-20260825-S001-P018,2026-08-25,S001,P018,11,4044.7
SALE-20260825-S001-P019,2026-08-25,S001,P019,9,7274.43
SALE-20260825-S001-P020,2026-08-25,S001,P020,8,5152.88
SALE-20260825-S001-P021,2026-08-25,S001,P021,6,1184.82
SALE-20260825-S001-P022,2026-08-25,S001,P022,10,7285.4
SALE-20260825-S001-P023,2026-08-25,S001,P023,8,6397.6
SALE-20260825-S001-P024,2026-08-25,S001,P024,7,1045.8
SALE-20260825-S001-P025,2026-08-25,S001,P025,0,0.0
SALE-20260825-S001-P026,2026-08-25,S001,P026,12,9838.56
SALE-20260825-S001-P027,2026-08-25,S001,P027,8,4715.04
SALE-20260825-S001-P028,2026-08-25,S001,P028,2,111.34
SALE-20260825-S001-P029,2026-08-25,S001,P029,5,1175.65
SALE-20260825-S001-P030,2026-08-25,S001,P030,1,230.66
SALE-20260825-S001-P031,2026-08-25,S001,P031,15,4371.3
SALE-20260825-S001-P032,2026-08-25,S001,P032,2,1253.2
SALE-20260825-S001-P033,2026-08-25,S001,P033,9,6074.19
SALE-20260825-S001-P034,2026-08-25,S001,P034,11,1863.29
SALE-20260825-S001-P035,2026-08-25,S001,P035,12,1470.96
SALE-20260825-S001-P036,2026-08-25,S001,P036,1,187.39
SALE-20260825-S001-P037,2026-08-25,S001,P037,21,3934.35
SALE-20260825-S001-P038,2026-08-25,S001,P038,5,1934.15
SALE-20260825-S001-P039,2026-08-25,S001,P039,0,0.0
SALE-20260825-S001-P040,2026-08-25,S001,P040,14,2254.7
SALE-20260825-S001-P041,2026-08-25,S001,P041,7,6890.73
SALE-20260825-S001-P042,2026-08-25,S001,P042,13,13890.37
SALE-20260825-S001-P043,2026-08-25,S001,P043,8,5876.48
SALE-20260825-S001-P044,2026-08-25,S001,P044,5,674.75
SALE-20260825-S001-P045,2026-08-25,S001,P045,18,8021.7
SALE-20260825-S001-P046,2026-08-25,S001,P046,5,2779.65
SALE-20260825-S001-P047,2026-08-25,S001,P047,12,11315.88
SALE-20260825-S001-P048,2026-08-25,S001,P048,1,473.78
SALE-20260825-S001-P049,2026-08-25,S001,P049,22,13962.52
SALE-20260825-S001-P050,2026-08-25,S001,P050,4,1561.52
SALE-20260825-S002-P001,2026-08-25,S002,P001,12,9466.32
SALE-20260825-S002-P002,2026-08-25,S002,P002,3,1947.45
SALE-20260825-S002-P003,2026-08-25,S002,P003,5,5354.35
SALE-20260825-S002-P004,2026-08-25,S002,P004,0,0.0
SALE-20260825-S002-P005,2026-08-25,S002,P005,12,5290.8
SALE-20260825-S002-P006,2026-08-25,S002,P006,8,6703.92
SALE-20260825-S002-P007,2026-08-25,S002,P007,0,0.0
SALE-20260825-S002-P008,2026-08-25,S002,P008,12,10609.8
SALE-20260825-S002-P009,2026-08-25,S002,P009,10,7561.9
SALE-20260825-S002-P010,2026-08-25,S002,P010,10,9867.0
SALE-20260825-S002-P011,2026-08-25,S002,P011,3,656.7
SALE-20260825-S002-P012,2026-08-25,S002,P012,19,3587.77
SALE-20260825-S002-P013,2026-08-25,S002,P013,7,6054.16
SALE-20260825-S002-P014,2026-08-25,S002,P014,12,4726.92
SALE-20260825-S002-P015,2026-08-25,S002,P015,0,0.0
SALE-20260825-S002-P016,2026-08-25,S002,P016,10,2641.7
SALE-20260825-S002-P017,2026-08-25,S002,P017,5,2517.45
SALE-20260825-S002-P018,2026-08-25,S002,P018,13,4780.1
SALE-20260825-S002-P019,2026-08-25,S002,P019,9,7274.43
SALE-20260825-S002-P020,2026-08-25,S002,P020,11,7085.21
SALE-20260825-S002-P021,2026-08-25,S002,P021,2,394.94
SALE-20260825-S002-P022,2026-08-25,S002,P022,9,6556.86
SALE-20260825-S002-P023,2026-08-25,S002,P023,10,7997.0
SALE-20260825-S002-P024,2026-08-25,S002,P024,13,1942.2
SALE-20260825-S002-P025,2026-08-25,S002,P025,2,1380.94
SALE-20260825-S002-P026,2026-08-25,S002,P026,9,7378.92
SALE-20260825-S002-P027,2026-08-25,S002,P027,15,8840.7
SALE-20260825-S002-P028,2026-08-25,S002,P028,5,278.35
SALE-20260825-S002-P029,2026-08-25,S002,P029,13,3056.69
SALE-20260825-S002-P030,2026-08-25,S002,P030,6,1383.96
SALE-20260825-S002-P031,2026-08-25,S002,P031,13,3788.46
SALE-20260825-S002-P032,2026-08-25,S002,P032,2,1253.2
SALE-20260825-S002-P033,2026-08-25,S002,P033,16,10798.56
SALE-20260825-S002-P034,2026-08-25,S002,P034,9,1524.51
SALE-20260825-S002-P035,2026-08-25,S002,P035,13,1593.54
SALE-20260825-S002-P036,2026-08-25,S002,P036,4,749.56
SALE-20260825-S002-P037,2026-08-25,S002,P037,19,3559.65
