inventory_id,date,store_id,product_id,current_stock,reorder_level
INV-20260829-S002-P024,2026-08-29,S002,P024,210,51.0
INV-20260829-S002-P025,2026-08-29,S002,P025,25,12.0
INV-20260829-S002-P026,2026-08-29,S002,P026,405,88.0
INV-20260829-S002-P027,2026-08-29,S002,P027,318,95.0
INV-20260829-S002-P028,2026-08-29,S002,P028,96,23.0
INV-20260829-S002-P029,2026-08-29,S002,P029,305,62.0
INV-20260829-S002-P030,2026-08-29,S002,P030,76,20.0
INV-20260829-S002-P031,2026-08-29,S002,P031,81,74.0
INV-20260829-S002-P032,2026-08-29,S002,P032,40,37.0
INV-20260829-S002-P033,2026-08-29,S002,P033,283,72.0
INV-20260829-S002-P034,2026-08-29,S002,P034,381,79.0
INV-20260829-S002-P035,2026-08-29,S002,P035,201,83.0
INV-20260829-S002-P036,2026-08-29,S002,P036,96,20.0
INV-20260829-S002-P037,2026-08-29,S002,P037,268,97.0
INV-20260829-S002-P038,2026-08-29,S002,P038,101,32.0
INV-20260829-S002-P039,2026-08-29,S002,P039,32,14.0
INV-20260829-S002-P040,2026-08-29,S002,P040,224,62.0
INV-20260829-S002-P041,2026-08-29,S002,P041,185,45.0
INV-20260829-S002-P042,2026-08-29,S002,P042,134,88.0
INV-20260829-S002-P043,2026-08-29,S002,P043,96,86.0
INV-20260829-S002-P044,2026-08-29,S002,P044,126,40.0
INV-20260829-S002-P045,2026-08-29,S002,P045,139,100.0
INV-20260829-S002-P046,2026-08-29,S002,P046,162,37.0
INV-20260829-S002-P047,2026-08-29,S002,P047,166,59.0
INV-20260829-S002-P048,2026-08-29,S002,P048,131,34.0
INV-20260829-S002-P049,2026-08-29,S002,P049,202,98.0
INV-20260829-S002-P050,2026-08-29,S002,P050,42,26.0
INV-20260829-S003-P001,2026-08-29,S003,P001,81,57.0
INV-20260829-S003-P002,2026-08-29,S003,P002,144,41.0
INV-20260829-S003-P003,2026-08-29,S003,P003,104,24.0
INV-20260829-S003-P004,2026-08-29,S003,P004,27,20.0
INV-20260829-S003-P005,2026-08-29,S003,P005,135,66.0
INV-20260829-S003-P006,2026-08-29,S003,P006,47,26.0
INV-20260829-S003-P007,2026-08-29,S003,P007,351,97.0
INV-20260829-S003-P008,2026-08-29,S003,P008,179,65.0
INV-20260829-S003-P009,2026-08-29,S003,P009,85,43.0
INV-20260829-S003-P010,2026-08-29,S003,P010,232,66.0
INV-20260829-S003-P011,2026-08-29,S003,P011,153,12.0
INV-20260829-S003-P012,2026-08-29,S003,P012,279,101.0
INV-20260829-S003-P013,2026-08-29,S003,P013,206,56.0
INV-20260829-S003-P014,2026-08-29,S003,P014,88,84.0
INV-20260829-S003-P015,2026-08-29,S003,P015,40,18.0
INV-20260829-S003-P016,2026-08-29,S003,P016,84,56.0
INV-20260829-S003-P017,2026-08-29,S003,P017,283,56.0
INV-20260829-S003-P018,2026-08-29,S003,P018,436,99.0
INV-20260829-S003-P019,2026-08-29,S003,P019,261,64.0
INV-20260829-S003-P020,2026-08-29,S003,P020,261,55.0
INV-20260829-S003-P021,2026-08-29,S003,P021,115,35.0
INV-20260829-S003-P022,2026-08-29,S003,P022,150,41.0
INV-20260829-S003-P023,2026-08-29,S003,P023,108,59.0
INV-20260829-S003-P024,2026-08-29,S003,P024,146,51.0
INV-20260829-S003-P025,2026-08-29,S003,P025,136,12.0
INV-20260829-S003-P026,2026-08-29,S003,P026,207,88.0
INV-20260829-S003-P027,2026-08-29,S003,P027,133,95.0
INV-20260829-S003-P028,2026-08-29,S003,P028,64,23.0
INV-20260829-S003-P029,2026-08-29,S003,P029,110,62.0
INV-20260829-S003-P030,2026-08-29,S003,P030,91,20.0
INV-20260829-S003-P031,2026-08-29,S003,P031,329,74.0
INV-20260829-S003-P032,2026-08-29,S003,P032,148,37.0
INV-20260829-S003-P033,2026-08-29,S003,P033,98,72.0
INV-20260829-S003-P034,2026-08-29,S003,P034,226,79.0
INV-20260829-S003-P035,2026-08-29,S003,P035,382,83.0
INV-20260829-S003-P036,2026-08-29,S003,P036,36,20.0
INV-20260829-S003-P037,2026-08-29,S003,P037,419,97.0
INV-20260829-S003-P038,2026-08-29,S003,P038,85,32.0
INV-20260829-S003-P039,2026-08-29,S003,P039,151,14.0
INV-20260829-S003-P040,2026-08-29,S003,P040,140,62.0
INV-20260829-S003-P041,2026-08-29,S003,P041,155,45.0
INV-20260829-S003-P042,2026-08-29,S003,P042,185,88.0
INV-20260829-S003-P043,2026-08-29,S003,P043,160,86.0
INV-20260829-S003-P044,2026-08-29,S003,P044,192,40.0
INV-20260829-S003-P045,2026-08-29,S003,P045,344,100.0
INV-20260829-S003-P046,2026-08-29,S003,P046,135,37.0
INV-20260829-S003-P047,2026-08-29,S003,P047,269,59.0
INV-20260829-S003-P048,2026-08-29,S003,P048,148,34.0
INV-20260829-S003-P049,2026-08-29,S003,P049,266,98.0
INV-20260830-S001-P001,2026-08-30,S001,P001,156,57.0
INV-20260830-S001-P002,2026-08-30,S001,P002,182,41.0
INV-20260830-S001-P003,2026-08-30,S001,P003,60,24.0
INV-20260830-S001-P004,2026-08-30,S001,P004,55,20.0
INV-20260830-S001-P005,2026-08-30,S001,P005,72,66.0
INV-20260830-S001-P006,2026-08-30,S001,P006,91,26.0
INV-20260830-S001-P007,2026-08-30,S001,P007,452,97.0
INV-20260830-S001-P008,2026-08-30,S001,P008,89,65.0
INV-20260830-S001-P009,2026-08-30,S001,P009,64,43.0
INV-20260830-S001-P010,2026-08-30,S001,P010,232,66.0
INV-20260830-S001-P011,2026-08-30,S001,P011,135,12.0
INV-20260830-S001-P012,2026-08-30,S001,P012,232,101.0
INV-20260830-S001-P013,2026-08-30,S001,P013,244,56.0
INV-20260830-S001-P014,2026-08-30,S001,P014,345,84.0
INV-20260830-S001-P015,2026-08-30,S001,P015,22,18.0
INV-20260830-S001-P016,2026-08-30,S001,P016,246,56.0
INV-20260830-S001-P017,2026-08-30,S001,P017,188,56.0
INV-20260830-S001-P018,2026-08-30,S001,P018,477,99.0
INV-20260830-S001-P019,2026-08-30,S001,P019,255,64.0
INV-20260830-S001-P020,2026-08-30,S001,P020,66,55.0
INV-20260830-S001-P021,2026-08-30,S001,P021,121,35.0
INV-20260830-S001-P022,2026-08-30,S001,P022,74,41.0
INV-20260830-S001-P023,2026-08-30,S001,P023,176,59.0
INV-20260830-S001-P024,2026-08-30,S001,P024,145,51.0
INV-20260830-S001-P025,2026-08-30,S001,P025,187,12.0
INV-20260830-S001-P026,2026-08-30,S001,P026,347,88.0
INV-20260830-S001-P027,2026-08-30,S001,P027,242,95.0
INV-20260830-S001-P028,2026-08-30,S001,P028,48,23.0
INV-20260830-S001-P029,2026-08-30,S001,P029,189,62.0
INV-20260830-S001-P030,2026-08-30,S001,P030,64,20.0
INV-20260830-S001-P031,2026-08-30,S001,P031,265,74.0
INV-20260830-S001-P032,2026-08-30,S001,P032,58,37.0
INV-20260830-S001-P033,2026-08-30,S001,P033,289,72.0
INV-20260830-S001-P034,2026-08-30,S001,P034,339,79.0
INV-20260830-S001-P035,2026-08-30,S001,P035,305,83.0
INV-20260830-S001-P036,2026-08-30,S001,P036,24,20.0
INV-20260830-S001-P037,2026-08-30,S001,P037,396,97.0
INV-20260830-S001-P038,2026-08-30,S001,P038,87,32.0
INV-20260830-S001-P039,2026-08-30,S001,P039,126,14.0
INV-20260830-S001-P040,2026-08-30,S001,P040,294,62.0
INV-20260830-S001-P041,2026-08-30,S001,P041,123,45.0
INV-20260830-S001-P042,2026-08-30,S001,P042,410,88.0
INV-20260830-S001-P043,2026-08-30,S001,P043,115,86.0
INV-20260830-S001-P044,2026-08-30,S001,P044,95,40.0
INV-20260830-S001-P045,2026-08-30,S001,P045,153,100.0
INV-20260830-S001-P046,2026-08-30,S001,P046,171,37.0
INV-20260830-S001-P047,2026-08-30,S001,P047,244,59.0
INV-20260830-S001-P048,2026-08-30,S001,P048,103,34.0
INV-20260830-S001-P049,2026-08-30,S001,P049,406,98.0
INV-20260830-S001-P050,2026-08-30,S001,P050,32,26.0
INV-20260830-S002-P001,2026-08-30,S002,P001,235,57.0
INV-20260830-S002-P002,2026-08-30,S002,P002,111,41.0
INV-20260830-S002-P003,2026-08-30,S002,P003,66,24.0
INV-20260830-S002-P004,2026-08-30,S002,P004,366,20.0
INV-20260830-S002-P005,2026-08-30,S002,P005,252,66.0
INV-20260830-S002-P006,2026-08-30,S002,P006,35,26.0
INV-20260830-S002-P007,2026-08-30,S002,P007,227,97.0
INV-20260830-S002-P008,2026-08-30,S002,P008,291,65.0
INV-20260830-S002-P009,2026-08-30,S002,P009,137,43.0
INV-20260830-S002-P010,2026-08-30,S002,P010,244,66.0
INV-20260830-S002-P011,2026-08-30,S002,P011,18,12.0
INV-20260830-S002-P012,2026-08-30,S002,P012,112,101.0
INV-20260830-S002-P013,2026-08-30,S002,P013,111,56.0
INV-20260830-S002-P014,2026-08-30,S002,P014,98,84.0
INV-20260830-S002-P015,2026-08-30,S002,P015,74,18.0
INV-20260830-S002-P016,2026-08-30,S002,P016,266,56.0
INV-20260830-S002-P017,2026-08-30,S002,P017,141,56.0
INV-20260830-S002-P018,2026-08-30,S002,P018,434,99.0
INV-20260830-S002-P019,2026-08-30,S002,P019,81,64.0
INV-20260830-S002-P020,2026-08-30,S002,P020,190,55.0
INV-20260830-S002-P021,2026-08-30,S002,P021,103,35.0
INV-20260830-S002-P022,2026-08-30,S002,P022,115,41.0
INV-20260830-S002-P023,2026-08-30,S002,P023,288,59.0
INV-20260830-S002-P024,2026-08-30,S002,P024,197,51.0
INV-20260830-S002-P025,2026-08-30,S002,P025,21,12.0
INV-20260830-S002-P026,2026-08-30,S002,P026,385,88.0
INV-20260830-S002-P027,2026-08-30,S002,P027,299,95.0
INV-20260830-S002-P028,2026-08-30,S002,P028,89,23.0
INV-20260830-S002-P029,2026-08-30,S002,P029,289,62.0
INV-20260830-S002-P030,2026-08-30,S002,P030,75,20.0
INV-20260830-S002-P031,2026-08-30,S002,P031,368,74.0
INV-20260830-S002-P032,2026-08-30,S002,P032,182,37.0
INV-20260830-S002-P033,2026-08-30,S002,P033,269,72.0
INV-20260830-S002-P034,2026-08-30,S002,P034,371,79.0
INV-20260830-S002-P035,2026-08-30,S002,P035,183,83.0
INV-20260830-S002-P036,2026-08-30,S002,P036,88,20.0
INV-20260830-S002-P037,2026-08-30,S002,P037,244,97.0
INV-20260830-S002-P038,2026-08-30,S002,P038,96,32.0
INV-20260830-S002-P039,2026-08-30,S002,P039,27,14.0
INV-20260830-S002-P040,2026-08-30,S002,P040,208,62.0
INV-20260830-S002-P041,2026-08-30,S002,P041,173,45.0
INV-20260830-S002-P042,2026-08-30,S002,P042,120,88.0
INV-20260830-S002-P043,2026-08-30,S002,P043,425,86.0
INV-20260830-S002-P044,2026-08-30,S002,P044,121,40.0
INV-20260830-S002-P045,2026-08-30,S002,P045,119,100.0
INV-20260830-S002-P046,2026-08-30,S002,P046,156,37.0
INV-20260830-S002-P047,2026-08-30,S002,P047,149,59.0
INV-20260830-S002-P048,2026-08-30,S002,P048,128,34.0
INV-20260830-S002-P049,2026-08-30,S002,P049,183,98.0
INV-20260830-S002-P050,2026-08-30,S002,P050,32,26.0
INV-20260830-S003-P001,2026-08-30,S003,P001,68,57.0
INV-20260830-S003-P002,2026-08-30,S003,P002,138,41.0
INV-20260830-S003-P003,2026-08-30,S003,P003,102,24.0
INV-20260830-S003-P004,2026-08-30,S003,P004,24,20.0
INV-20260830-S003-P005,2026-08-30,S003,P005,115,66.0
INV-20260830-S003-P006,2026-08-30,S003,P006,41,26.0
INV-20260830-S003-P007,2026-08-30,S003,P007,340,97.0
INV-20260830-S003-P008,2026-08-30,S003,P008,171,65.0
INV-20260830-S003-P009,2026-08-30,S003,P009,79,43.0
INV-20260830-S003-P010,2026-08-30,S003,P010,224,66.0
INV-20260830-S003-P011,2026-08-30,S003,P011,150,12.0
INV-20260830-S003-P012,2026-08-30,S003,P012,263,101.0
INV-20260830-S003-P013,2026-08-30,S003,P013,194,56.0
INV-20260830-S003-P014,2026-08-30,S003,P014,415,84.0
INV-20260830-S003-P015,2026-08-30,S003,P015,40,18.0
INV-20260830-S003-P016,2026-08-30,S003,P016,75,56.0
INV-20260830-S003-P017,2026-08-30,S003,P017,274,56.0
INV-20260830-S003-P018,2026-08-30,S003,P018,420,99.0
INV-20260830-S003-P019,2026-08-30,S003,P019,252,64.0
INV-20260830-S003-P020,2026-08-30,S003,P020,252,55.0
INV-20260830-S003-P021,2026-08-30,S003,P021,113,35.0
INV-20260830-S003-P022,2026-08-30,S003,P022,144,41.0
INV-20260830-S003-P023,2026-08-30,S003,P023,99,59.0
INV-20260830-S003-P024,2026-08-30,S003,P024,140,51.0
INV-20260830-S003-P025,2026-08-30,S003,P025,136,12.0
INV-20260830-S003-P026,2026-08-30,S003,P026,189,88.0
INV-20260830-S003-P027,2026-08-30,S003,P027,119,95.0
INV-20260830-S003-P028,2026-08-30,S003,P028,62,23.0
INV-20260830-S003-P029,2026-08-30,S003,P029,107,62.0
INV-20260830-S003-P030,2026-08-30,S003,P030,86,20.0
INV-20260830-S003-P031,2026-08-30,S003,P031,311,74.0
INV-20260830-S003-P032,2026-08-30,S003,P032,143,37.0
INV-20260830-S003-P033,2026-08-30,S003,P033,91,72.0
INV-20260830-S003-P034,2026-08-30,S003,P034,217,79.0
INV-20260830-S003-P035,2026-08-30,S003,P035,374,83.0
INV-20260830-S003-P036,2026-08-30,S003,P036,35,20.0
INV-20260830-S003-P037,2026-08-30,S003,P037,410,97.0
INV-20260830-S003-P038,2026-08-30,S003,P038,83,32.0
INV-20260830-S003-P039,2026-08-30,S003,P039,148,14.0
INV-20260830-S003-P040,2026-08-30,S003,P040,135,62.0
INV-20260830-S003-P041,2026-08-30,S003,P041,152,45.0
INV-20260830-S003-P042,2026-08-30,S003,P042,172,88.0
INV-20260830-S003-P043,2026-08-30,S003,P043,139,86.0
INV-20260830-S003-P044,2026-08-30,S003,P044,189,40.0
INV-20260830-S003-P045,2026-08-30,S003,P045,334,100.0
INV-20260830-S003-P046,2026-08-30,S003,P046,128,37.0
INV-20260830-S003-P047,2026-08-30,S003,P047,263,59.0
INV-20260830-S003-P048,2026-08-30,S003,P048,145,34.0
INV-20260830-S003-P049,2026-08-30,S003,P049,256,98.0
INV-20260831-S001-P001,2026-08-31,S001,P001,149,57.0
INV-20260831-S001-P002,2026-08-31,S001,P002,175,41.0
INV-20260831-S001-P003,2026-08-31,S001,P003,53,24.0
INV-20260831-S001-P004,2026-08-31,S001,P004,50,20.0
INV-20260831-S001-P005,2026-08-31,S001,P005,329,66.0
INV-20260831-S001-P006,2026-08-31,S001,P006,90,26.0
INV-20260831-S001-P007,2026-08-31,S001,P007,434,97.0
INV-20260831-S001-P008,2026-08-31,S001,P008,78,65.0
INV-20260831-S001-P009,2026-08-31,S001,P009,55,43.0
INV-20260831-S001-P010,2026-08-31,S001,P010,218,66.0
INV-20260831-S001-P011,2026-08-31,S001,P011,134,12.0
INV-20260831-S001-P012,2026-08-31,S001,P012,221,101.0
INV-20260831-S001-P013,2026-08-31,S001,P013,238,56.0
INV-20260831-S001-P014,2026-08-31,S001,P014,330,84.0
INV-20260831-S001-P015,2026-08-31,S001,P015,21,18.0
INV-20260831-S001-P016,2026-08-31,S001,P016,239,56.0
INV-20260831-S001-P017,2026-08-31,S001,P017,180,56.0
INV-20260831-S001-P018,2026-08-31,S001,P018,466,99.0
INV-20260831-S001-P019,2026-08-31,S001,P019,245,64.0
INV-20260831-S001-P020,2026-08-31,S001,P020,57,55.0
INV-20260831-S001-P021,2026-08-31,S001,P021,116,35.0
INV-20260831-S001-P022,2026-08-31,S001,P022,63,41.0
INV-20260831-S001-P023,2026-08-31,S001,P023,172,59.0
INV-20260831-S001-P024,2026-08-31,S001,P024,137,51.0
INV-20260831-S001-P025,2026-08-31,S001,P025,184,12.0
INV-20260831-S001-P026,2026-08-31,S001,P026,326,88.0
INV-20260831-S001-P027,2026-08-31,S001,P027,230,95.0
INV-20260831-S001-P028,2026-08-31,S001,P028,46,23.0
INV-20260831-S001-P029,2026-08-31,S001,P029,181,62.0
INV-20260831-S001-P030,2026-08-31,S001,P030,61,20.0
INV-20260831-S001-P031,2026-08-31,S001,P031,256,74.0
INV-20260831-S001-P032,2026-08-31,S001,P032,52,37.0
INV-20260831-S001-P033,2026-08-31,S001,P033,270,72.0
INV-20260831-S001-P034,2026-08-31,S001,P034,327,79.0
INV-20260831-S001-P035,2026-08-31,S001,P035,290,83.0
INV-20260831-S001-P036,2026-08-31,S001,P036,23,20.0
INV-20260831-S001-P037,2026-08-31,S001,P037,378,97.0
INV-20260831-S001-P038,2026-08-31,S001,P038,83,32.0
INV-20260831-S001-P039,2026-08-31,S001,P039,125,14.0
INV-20260831-S001-P040,2026-08-31,S001,P040,284,62.0
INV-20260831-S001-P041,2026-08-31,S001,P041,117,45.0
INV-20260831-S001-P042,2026-08-31,S001,P042,401,88.0
INV-20260831-S001-P043,2026-08-31,S001,P043,98,86.0
INV-20260831-S001-P044,2026-08-31,S001,P044,90,40.0
INV-20260831-S001-P045,2026-08-31,S001,P045,134,100.0
INV-20260831-S001-P046,2026-08-31,S001,P046,163,37.0
INV-20260831-S001-P047,2026-08-31,S001,P047,234,59.0
INV-20260831-S001-P048,2026-08-31,S001,P048,98,34.0
INV-20260831-S001-P049,2026-08-31,S001,P049,388,98.0
INV-20260831-S001-P050,2026-08-31,S001,P050,28,26.0
INV-20260831-S002-P001,2026-08-31,S002,P001,231,57.0
INV-20260831-S002-P002,2026-08-31,S002,P002,103,41.0
INV-20260831-S002-P003,2026-08-31,S002,P003,64,24.0
INV-20260831-S002-P004,2026-08-31,S002,P004,366,20.0
INV-20260831-S002-P005,2026-08-31,S002,P005,245,66.0
INV-20260831-S002-P006,2026-08-31,S002,P006,29,26.0
INV-20260831-S002-P007,2026-08-31,S002,P007,227,97.0
INV-20260831-S002-P008,2026-08-31,S002,P008,278,65.0
INV-20260831-S002-P009,2026-08-31,S002,P009,131,43.0
INV-20260831-S002-P010,2026-08-31,S002,P010,235,66.0
INV-20260831-S002-P011,2026-08-31,S002,P011,16,12.0
INV-20260831-S002-P012,2026-08-31,S002,P012,495,101.0
INV-20260831-S002-P013,2026-08-31,S002,P013,101,56.0
INV-20260831-S002-P014,2026-08-31,S002,P014,85,84.0
INV-20260831-S002-P015,2026-08-31,S002,P015,67,18.0
INV-20260831-S002-P016,2026-08-31,S002,P016,253,56.0
INV-20260831-S002-P017,2026-08-31,S002,P017,133,56.0
INV-20260831-S002-P018,2026-08-31,S002,P018,415,99.0
INV-20260831-S002-P019,2026-08-31,S002,P019,73,64.0
INV-20260831-S002-P020,2026-08-31,S002,P020,182,55.0
INV-20260831-S002-P021,2026-08-31,S002,P021,98,35.0
INV-20260831-S002-P022,2026-08-31,S002,P022,104,41.0
INV-20260831-S002-P023,2026-08-31,S002,P023,279,59.0
INV-20260831-S002-P024,2026-08-31,S002,P024,185,51.0
INV-20260831-S002-P025,2026-08-31,S002,P025,20,12.0
INV-20260831-S002-P026,2026-08-31,S002,P026,364,88.0
INV-20260831-S002-P027,2026-08-31,S002,P027,289,95.0
INV-20260831-S002-P028,2026-08-31,S002,P028,86,23.0
INV-20260831-S002-P029,2026-08-31,S002,P029,276,62.0
INV-20260831-S002-P030,2026-08-31,S002,P030,72,20.0
INV-20260831-S002-P031,2026-08-31,S002,P031,352,74.0
INV-20260831-S002-P032,2026-08-31,S002,P032,172,37.0
INV-20260831-S002-P033,2026-08-31,S002,P033,263,72.0
INV-20260831-S002-P034,2026-08-31,S002,P034,355,79.0
INV-20260831-S002-P035,2026-08-31,S002,P035,171,83.0
INV-20260831-S002-P036,2026-08-31,S002,P036,84,20.0
INV-20260831-S002-P037,2026-08-31,S002,P037,225,97.0
INV-20260831-S002-P038,2026-08-31,S002,P038,85,32.0
INV-20260831-S002-P039,2026-08-31,S002,P039,26,14.0
INV-20260831-S002-P040,2026-08-31,S002,P040,188,62.0
INV-20260831-S002-P041,2026-08-31,S002,P041,166,45.0
INV-20260831-S002-P042,2026-08-31,S002,P042,106,88.0
INV-20260831-S002-P043,2026-08-31,S002,P043,410,86.0
INV-20260831-S002-P044,2026-08-31,S002,P044,116,40.0
INV-20260831-S002-P045,2026-08-31,S002,P045,499,100.0
INV-20260831-S002-P046,2026-08-31,S002,P046,148,37.0
INV-20260831-S002-P047,2026-08-31,S002,P047,139,59.0
INV-20260831-S002-P048,2026-08-31,S002,P048,123,34.0
INV-20260831-S002-P049,2026-08-31,S002,P049,167,98.0
INV-20260831-S002-P050,2026-08-31,S002,P050,27,26.0
INV-20260831-S003-P001,2026-08-31,S003,P001,59,57.0
INV-20260831-S003-P002,2026-08-31,S003,P002,134,41.0
INV-20260831-S003-P003,2026-08-31,S003,P003,99,24.0
INV-20260831-S003-P004,2026-08-31,S003,P004,101,20.0
INV-20260831-S003-P005,2026-08-31,S003,P005,87,66.0
INV-20260831-S003-P006,2026-08-31,S003,P006,38,26.0
INV-20260831-S003-P007,2026-08-31,S003,P007,325,97.0
INV-20260831-S003-P008,2026-08-31,S003,P008,164,65.0
INV-20260831-S003-P009,2026-08-31,S003,P009,75,43.0
INV-20260831-S003-P010,2026-08-31,S003,P010,216,66.0
INV-20260831-S003-P011,2026-08-31,S003,P011,149,12.0
INV-20260831-S003-P012,2026-08-31,S003,P012,244,101.0
INV-20260831-S003-P013,2026-08-31,S003,P013,189,56.0
INV-20260831-S003-P014,2026-08-31,S003,P014,404,84.0
INV-20260831-S003-P015,2026-08-31,S003,P015,38,18.0
INV-20260831-S003-P016,2026-08-31,S003,P016,69,56.0
INV-20260831-S003-P017,2026-08-31,S003,P017,273,56.0
INV-20260831-S003-P018,2026-08-31,S003,P018,410,99.0
INV-20260831-S003-P019,2026-08-31,S003,P019,251,64.0
INV-20260831-S003-P020,2026-08-31,S003,P020,245,55.0
INV-20260831-S003-P021,2026-08-31,S003,P021,108,35.0
INV-20260831-S003-P022,2026-08-31,S003,P022,138,41.0
INV-20260831-S003-P023,2026-08-31,S003,P023,91,59.0
INV-20260831-S003-P024,2026-08-31,S003,P024,129,51.0
INV-20260831-S003-P025,2026-08-31,S003,P025,133,12.0
INV-20260831-S003-P026,2026-08-31,S003,P026,176,88.0
INV-20260831-S003-P027,2026-08-31,S003,P027,109,95.0
INV-20260831-S003-P028,2026-08-31,S003,P028,59,23.0
INV-20260831-S003-P029,2026-08-31,S003,P029,100,62.0
INV-20260831-S003-P030,2026-08-31,S003,P030,85,20.0
INV-20260831-S003-P031,2026-08-31,S003,P031,302,74.0
INV-20260831-S003-P032,2026-08-31,S003,P032,137,37.0
INV-20260831-S003-P033,2026-08-31,S003,P033,84,72.0
INV-20260831-S003-P034,2026-08-31,S003,P034,202,79.0
INV-20260831-S003-P035,2026-08-31,S003,P035,360,83.0
INV-20260831-S003-P036,2026-08-31,S003,P036,28,20.0
INV-20260831-S003-P037,2026-08-31,S003,P037,404,97.0
INV-20260831-S003-P038,2026-08-31,S003,P038,78,32.0
INV-20260831-S003-P039,2026-08-31,S003,P039,142,14.0
INV-20260831-S003-P040,2026-08-31,S003,P040,129,62.0
INV-20260831-S003-P041,2026-08-31,S003,P041,147,45.0
INV-20260831-S003-P042,2026-08-31,S003,P042,161,88.0
INV-20260831-S003-P043,2026-08-31,S003,P043,128,86.0
INV-20260831-S003-P044,2026-08-31,S003,P044,185,40.0
INV-20260831-S003-P045,2026-08-31,S003,P045,318,100.0
INV-20260831-S003-P046,2026-08-31,S003,P046,123,37.0
INV-20260831-S003-P047,2026-08-31,S003,P047,253,59.0
INV-20260831-S003-P048,2026-08-31,S003,P048,141,34.0
INV-20260831-S003-P049,2026-08-31,S003,P049,244,98.0
INV-20260831-S003-P050,2026-08-31,S003,P050,219,26.0
INV-20260901-S001-P001,2026-09-01,S001,P001,143,57.0
INV-20260901-S001-P002,2026-09-01,S001,P002,168,41.0
INV-20260901-S001-P003,2026-09-01,S001,P003,49,24.0
INV-20260901-S001-P004,2026-09-01,S001,P004,46,20.0
INV-20260901-S001-P005,2026-09-01,S001,P005,314,66.0
INV-20260901-S001-P006,2026-09-01,S001,P006,87,26.0
INV-20260901-S001-P007,2026-09-01,S001,P007,418,97.0
INV-20260901-S001-P008,2026-09-01,S001,P008,69,65.0
INV-20260901-S001-P009,2026-09-01,S001,P009,50,43.0
INV-20260901-S001-P010,2026-09-01,S001,P010,206,66.0
INV-20260901-S001-P011,2026-09-01,S001,P011,134,12.0
INV-20260901-S001-P012,2026-09-01,S001,P012,210,101.0
INV-20260901-S001-P013,2026-09-01,S001,P013,225,56.0
INV-20260901-S001-P014,2026-09-01,S001,P014,309,84.0
INV-20260901-S001-P015,2026-09-01,S001,P015,88,18.0
INV-20260901-S001-P016,2026-09-01,S001,P016,228,56.0
INV-20260901-S001-P017,2026-09-01,S001,P017,170,56.0
INV-20260901-S001-P018,2026-09-01,S001,P018,448,99.0
INV-20260901-S001-P019,2026-09-01,S001,P019,239,64.0
INV-20260901-S001-P020,2026-09-01,S001,P020,270,55.0
INV-20260901-S001-P021,2026-09-01,S001,P021,111,35.0
INV-20260901-S001-P022,2026-09-01,S001,P022,55,41.0
INV-20260901-S001-P023,2026-09-01,S001,P023,162,59.0
INV-20260901-S001-P024,2026-09-01,S001,P024,129,51.0
INV-20260901-S001-P025,2026-09-01,S001,P025,183,12.0
INV-20260901-S001-P026,2026-09-01,S001,P026,315,88.0
INV-20260901-S001-P027,2026-09-01,S001,P027,221,95.0
INV-20260901-S001-P028,2026-09-01,S001,P028,42,23.0
INV-20260901-S001-P029,2026-09-01,S001,P029,175,62.0
INV-20260901-S001-P030,2026-09-01,S001,P030,59,20.0
INV-20260901-S001-P031,2026-09-01,S001,P031,247,74.0
INV-20260901-S001-P032,2026-09-01,S001,P032,48,37.0
INV-20260901-S001-P033,2026-09-01,S001,P033,258,72.0
INV-20260901-S001-P034,2026-09-01,S001,P034,316,79.0
INV-20260901-S001-P035,2026-09-01,S001,P035,284,83.0
INV-20260901-S001-P036,2026-09-01,S001,P036,22,20.0
INV-20260901-S001-P037,2026-09-01,S001,P037,363,97.0
INV-20260901-S001-P038,2026-09-01,S001,P038,81,32.0
INV-20260901-S001-P039,2026-09-01,S001,P039,122,14.0
INV-20260901-S001-P040,2026-09-01,S001,P040,276,62.0
INV-20260901-S001-P041,2026-09-01,S001,P041,111,45.0
INV-20260901-S001-P042,2026-09-01,S001,P042,383,88.0
